EventID,EventDateDisplayRange,Title,Merge_Candidate,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite
17422,"AUGUST 6-9, 2020",The Summer Event at Woodside ,The Summer Event at Woodside (Aug 2019),6,-122.245483,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://www.woodsideeventing.com
17725,"AUGUST 12-15, 2021",The Summer Event at Woodside ,The Summer Event at Woodside (Aug 2020),6,-122.245483,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://www.woodsideeventing.com
17795,"OCTOBER 28-31, 2021",The VHT International,The VHT International & H.T.(Oct 2020),2,-79.424185,37.809507,487 Maury River Rd,The Virginia Horse Center,Lexington,VA,24435,http://www.vahorsetrials.com
17509,"OCTOBER 28 - NOVEMBER 1, 2020",The VHT International ,The VHT International H.T.(Oct 2019),2,-79.424185,37.809507,487 Maury River Rd,The Virginia Horse Center,Lexington,VA,24435,http://www.vahorsetrials.com
17276,"FEBRUARY 1-2, 2020",Three Lakes Winter I   at Caudle Ranch,Three Lakes Winter 1,3,-81.831535,28.619129,18543 Highway 19,Caudle Ranch,Groveland,FL,34736,http://www.threelakesht.com
17570,"FEBRUARY 6-7, 2021",Three Lakes Winter I   at Caudle Ranch,Three Lakes Winter II HT ,3,-81.831535,28.619129,18543 Highway 19,Caudle Ranch,Groveland,FL,34736,http://www.threelakesht.com
17285,"FEBRUARY 22-23, 2020",Three Lakes Winter II   at Caudle Ranch,Three Lakes Winter II HT ,3,-81.831535,28.619129,18543 Highway 19,Caudle Ranch,Groveland,FL,34736,http://www.threelakesht.com
17578,"FEBRUARY 27-28, 2021",Three Lakes Winter II   at Caudle Ranch,Three Lakes Winter II HT ,3,-81.831535,28.619129,18543 Highway 19,Caudle Ranch,Groveland,FL,34736,http://www.threelakesht.com
17439,22-Aug,Town Hill Farm  ,Town Hill Farm Horse Trials(Aug 2019),1,-73.431159,41.936805,55 Lime Rock Rd (Rt. 112),Town Hill Farm,Lakeville,CT,6039,http://www.townhillfarm.com
17739,"AUGUST 28-29, 2021",Town Hill Farm  ,Town Hill Farm Horse Trials(Aug 2020),1,-73.431159,41.936805,55 Lime Rock Rd (Rt. 112),Town Hill Farm,Lakeville,CT,6039,http://www.townhillfarm.com
17748,"SEPTEMBER 10-12, 2021",Tryon Fall   ,Tryon Riding & Hunt Club H.T.,2,-82.066895,35.282646,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
17558,"NOVEMBER 11-15, 2020",Tryon International 3-Day Event,Tryon Riding & Hunt Club H.T.,2,-82.066895,35.282646,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
17809,"NOVEMBER 10-14, 2021",Tryon International 3-Day Event  ,Tryon Riding & Hunt Club H.T.,2,-82.066895,35.282646,4066 Pea Ridge Rd,Tryon International Equestrian Center,Mill Spring,NC,28756,http://www.tryon.com
17794,"OCTOBER 23-24, 2021",Tryon Riding & Hunt Club ,Tryon Riding & Hunt Club H.T.,3,-82.081436,35.236221,6985 S. NC Hwy. 9,Fence Equestrian Center - Tryon,Columbus,NC,28722,www.tryonridingandhuntclub.org
17499,"OCTOBER 17-18, 2020","Tryon Riding & Hunt Club ""Morris the Horse"" Trials",Tryon Riding & Hunt Club H.T.,3,-82.081436,35.236221,6985 S. NC Hwy. 9,Fence Equestrian Center - Tryon,Columbus,NC,28722,www.tryonridingandhuntclub.org
17314,"APRIL 9-12, 2020",Twin Rivers CCI &  ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
17763,"SEPTEMBER 23-26, 2021",Twin Rivers Fall International,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
17462,"SEPTEMBER 17-20, 2020",Twin Rivers Fall International ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
17556,"NOVEMBER 13-15, 2020",Twin Rivers November   ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
17605,"APRIL 8-11, 2021",Twin Rivers Spring International,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
17392,"JULY 2-5, 2020",Twin Rivers Summer  ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
17690,"JULY 1-4, 2021",Twin Rivers Summer    ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
17287,"FEBRUARY 28 - MARCH 1, 2020",Twin Rivers Winter  ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
17579,"FEBRUARY 25-28, 2021",Twin Rivers Winter  ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
17326,"APRIL 25-26, 2020",University of New Hampshire,Needs Key Lookup,1,-70.939983,43.142417,288 Mast Road,UNH Equine Center,Durham,NH,3824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
17473,"SEPTEMBER 26-27, 2020",University of New Hampshire  ,Needs Key Lookup,1,-70.943655,43.143771,UNH Equine Center 278 Mast Rd,UNH Equine Center,Durham,NH,3824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
17765,"SEPTEMBER 25-26, 2021",University of New Hampshire    ,Needs Key Lookup,1,-70.943655,43.143771,UNH Equine Center 278 Mast Rd,UNH Equine Center,Durham,NH,3824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
17621,"APRIL 24-25, 2021",University of New Hampshire Spring  ,Needs Key Lookup,1,-70.939983,43.142417,288 Mast Road,UNH Equine Center,Durham,NH,3824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
17533,"JULY 14-17, 2020",US Pony Club Championships,Needs Key Lookup,8,,,,,,,,
17440,"AUGUST 25-30, 2020",USEA AEC,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://useventing.com/aec
17740,"AUGUST 31 - SEPTEMBER 5, 2021","USEA AEC, $60,000 Adequan Advanced Final, and ATC Finals",Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://useventing.com/aec
17303,3-Aug,USEA APP Push event TEST 3,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,www.useventing.com
17822,"OCTOBER 29-30, 2021",USEA FEH & YEH West Coast Championships,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
17529,12-Apr,USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17530,24-May,USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17451,13-Sep,USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17609,18-Apr,USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17644,28-May,USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17751,11-Sep,USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
17559,17-Oct,USEA MDHT YEH Qualifier and NEH Final,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
15200,"DECEMBER 7-8, 2020",USEA XENTRY DEMO EVENT,Needs Key Lookup,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,www.useventing.com
15800,"NOVEMBER 14-16, 2020",USEA XENTRY DEMO EVENT ROLL OVER TEST 5,Needs Key Lookup,2,-77.763374,39.050343,20490 St Louis Rd,Surefire Farm,Purcelville,VA,20132,www.useventing.com
17377,30-Aug,Valinor Farm  ,Valinor Farm Horse Trials(June 2019),1,-70.572205,41.861244,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.valinorfarm.com
17672,13-Jun,Valinor Farm   ,Valinor Farm Horse Trials(June 2019),1,-70.572205,41.861244,1067 Old Sandwich Rd,Valinor Farm,Plymouth,MA,2360,http://www.valinorfarm.com
17346,"JULY 20-24, 2020",VHT International ,The VHT International & H.T.(Oct 2020),2,-79.424185,37.809507,487 Maury River Rd,The Virginia Horse Center,Lexington,VA,24435,http://www.vahorsetrials.com/
17648,"MAY 27-30, 2021",VHT International &  ,The VHT International H.T.(Oct 2019),2,-79.424185,37.809507,487 Maury River Rd,The Virginia Horse Center,Lexington,VA,24435,http://www.vahorsetrials.com/
17547,23-Aug,War Horse Event Series August  ,War Horse Event Series (Aug 2020),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17546,12-Jul,War Horse Event Series July  ,War Horse Event Series (August 2019),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17545,14-Jun,War Horse Event Series June  ,War Horse Event Series (July 2019),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17549,"NOVEMBER 7-8, 2020",War Horse Event Series November  ,War Horse Event Series (July 2020),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17548,11-Oct,War Horse Event Series October  ,War Horse Event Series (June 2019),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17548,11-Oct,War Horse Event Series October  ,War Horse Event Series (June 2020),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17548,11-Oct,War Horse Event Series October  ,War Horse Event Series (November 2019),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17548,11-Oct,War Horse Event Series October  ,War Horse Event Series (October 2019),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17548,11-Oct,War Horse Event Series October  ,War Horse Event Series May HT,2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17548,11-Oct,War Horse Event Series October  ,War Horse Event Series November H.T.(Nov 2020),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17548,11-Oct,War Horse Event Series October  ,War Horse Event Series October H.T.(Oct 2020),2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
17359,13-Jun,Waredaca  ,Waredaca Classic Horse Trials,2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17624,"MAY 1-2, 2021",Waredaca   ,Waredaca Classic Horse Trials (Oct 2020),2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17790,"OCTOBER 22-24, 2021",Waredaca Classic Three Day Event,Waredaca Farm August HT,2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17500,"OCTOBER 22-25, 2020",Waredaca Classic Three Day Event ,Waredaca Farm H.T.(Aug 2020),2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17432,"AUGUST 15-16, 2020",Waredaca Farm  ,Waredaca H.T.(June 2019),2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17726,"AUGUST 14-15, 2021",Waredaca Farm   ,Waredaca H.T.(June 2020),2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17726,"AUGUST 14-15, 2021",Waredaca Farm   ,Waredaca June Starter Horse Trials ,2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17726,"AUGUST 14-15, 2021",Waredaca Farm   ,Waredaca November Starter Horse Trials,2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17726,"AUGUST 14-15, 2021",Waredaca Farm   ,Waredaca Starter Horse Trials ,2,-77.080605,39.233318,4015 Damascus Rd,Waredaca Equestrian Facility,Laytonsville,MD,20882,http://www.waredaca.com
17398,"JULY 9-11, 2020","Western Underground, Inc Coconino Summer HT & T/N/BN3D Event",Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
17351,23-May,Willow Draw Charity Show,Needs Key Lookup,5,-97.784668,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
17481,3-Oct,Willow Draw Charity Show,Needs Key Lookup,5,-97.784668,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
17653,29-May,Willow Draw Charity Show,Needs Key Lookup,5,-97.784668,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
17774,2-Oct,Willow Draw Charity Show,Needs Key Lookup,5,-97.784668,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
17501,"OCTOBER 23-25, 2020",Windermere Run,Windridge Farm Summer HT,4,-94.475287,38.893713,12600 Old Raytown Rd,Longview Horse Park,Grandview,MO,64146,http://www.windermerestables.net
17791,"OCTOBER 22-24, 2021",Windermere Run,Windridge Farm Summer HT,4,-94.475287,38.893713,12600 Old Raytown Rd,Longview Horse Park,Grandview,MO,64146,http://www.windermerestables.net
17340,"MAY 9-10, 2020",WindRidge Farm  ,Windridge Eventing Weekends-Dec,2,-81.828506,35.227467,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
17631,"MAY 8-9, 2021",WindRidge Farm   ,WindRidge Farm 2019-2020 Eventing Series (March),2,-81.828506,35.227467,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
17482,"OCTOBER 3-4, 2020",WindRidge Farm Fall  ,WindRidge Farm Fall H.T.(Oct 2020),2,-81.828506,35.227467,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
17781,"OCTOBER 9-10, 2021",WindRidge Farm Fall   ,Windridge Farm Fall HT,2,-81.828506,35.227467,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
17428,"AUGUST 8-9, 2020",WindRidge Farm Summer  ,WindRidge Farm HT,2,-81.828506,35.227467,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
17722,"AUGUST 14-15, 2021",WindRidge Farm Summer    ,Windridge Farm Summer HT,2,-81.828506,35.227467,882 Goodes Creek Church Rd,Windridge Farm,Mooresboro,NC,28114,http://www.WindridgeFarmsNC.com
17335,"JULY 3-5, 2020",Winona  ,Needs Key Lookup,8,-80.908832,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org/
17635,"MAY 14-16, 2021",Winona  ,Needs Key Lookup,8,-80.908832,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org/
17337,9-May,Woodland Stallion Station  ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/shows/usea-horse-trials/
17369,13-Jun,Woodland Stallion Station  ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,woodlandstallion.com
17444,29-Aug,Woodland Stallion Station  ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/
17638,15-May,Woodland Stallion Station  ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/shows/usea-horse-trials/
17668,12-Jun,Woodland Stallion Station   ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,woodlandstallion.com
17744,4-Sep,Woodland Stallion Station    ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/
17778,"OCTOBER 7-10, 2021",Woodside International ,Woodside International H.T.(Oct 2019),6,-122.245483,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://www.woodsideeventing.com
17478,"OCTOBER 8-11, 2020",Woodside International  ,Woodside International H.T.(Oct 2020),6,-122.245483,37.407471,3674 Sand Hill Rd.,Woodside Horse Park,Woodside,CA,94062,http://www.woodsideeventing.com
17800,"OCTOBER 21-24, 2021",World Equestrian Center International 3-Day Event,Ocala Jockey Club International 3-Day Event,3,-82.27048,29.40728,8720 W Hwy 318,Ocala Jockey Club,Reddick,FL,32686,http://www.OJC3DE.com
