Title,Merge_Candidate,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite
at Majestic Oaks ,Horse Trials at Majestic Oaks (Jan 2020),3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
at Majestic Oaks ,Horse Trials at Majestic Oaks (Nov 2020),3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
Hunt Club Farms  ,Hunt Club Farm Starter HT,2,-78.036232,39.191025,294 Longmarsh Rd,Hunt Club Farms,Berryville,VA,22611,http://www.huntclubfarms.net
Hunt Club Farms  ,Hunt Club Farms H.T.(Jul 2019),2,-78.036232,39.191025,294 Longmarsh Rd,Hunt Club Farms,Berryville,VA,22611,http://www.huntclubfarms.net
Hunt Club Farms  ,Hunt Club Farms H.T.(Jul 2020),2,-78.036232,39.191025,294 Longmarsh Rd,Hunt Club Farms,Berryville,VA,22611,http://www.huntclubfarms.net
Hunt Club Farms   ,Hunt Club Farms H.T.(Oct 2020),2,-78.036232,39.191025,294 Longmarsh Rd,Hunt Club Farms,Berryville,VA,22611,http://www.huntclubfarms.net
Hunt Club Farms  ,Hunt Club Farms May Starter Horse Trials,2,-78.036232,39.191025,294 Longmarsh Rd,Hunt Club Farms,Berryville,VA,22611,http://www.huntclubfarms.net
Hunt Club Farms   ,Hunt Club Farms-Eventing For The Cure!,2,-78.036232,39.191025,294 Longmarsh Rd,Hunt Club Farms,Berryville,VA,22611,http://www.huntclubfarms.net
Jersey Fresh International ,Jersey Fresh International Three-day Event,2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,08501,http://www.jfi3d.com
Jersey Fresh International Three-day Event,Jersey Fresh International Three-day Event,2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,08501,http://www.jfi3d.com
Kent School Fall  ,Kent School Fall H.T.(Oct 2019),1,-72.738304,41.573502,30 Westwoods Rd.,Kent School,Kent,CT,06359,http://www.area1usea.org/Resources/Links/Kent/Kentpage.htm
Kent School Spring,Kent School Fall H.T.(Oct 2019),1,-72.738304,41.573502,30 Westwoods Rd.,Kent School,Kent,CT,06359,https://area1usea.org/competitions/sanctioned-events/
Abbe Ranch Horse Trial,Kent School Horse Trials,9,-104.932076,39.218062,9998 S. Perry Park Rd,,Larkspur,CO,80118,http://www.abberanchevents.com/
Kent School Spring,Kent School Horse Trials,1,-72.738304,41.573502,30 Westwoods Rd.,Kent School,Kent,CT,06359,http://www.area1usea.org/Resources/Links/Kent/Kentpage.htm
Kent School Spring,Kent School Horse Trials,1,-72.738304,41.573502,30 Westwoods Rd.,Kent School,Kent,CT,06359,https://area1usea.org/competitions/sanctioned-events/
Kent School Spring   ,Kent School Horse Trials,1,-72.738304,41.573502,30 Westwoods Rd.,Kent School,Kent,CT,06359,https://area1usea.org/competitions/sanctioned-events/
Larkin Hill,Larkin Hill HT,1,-73.644314,42.479086,114 Woodward Rd,Larkin Hill Farm,Nassau,NY,12123,http://www.larkinhill.com
Larkin Hill,Larkin Hill HT,1,-73.644314,42.479086,114 Woodward Rd,Larkin Hill Farm,Nassau,NY,12123,http://www.larkinhill.com
Larkin Hill  ,Larkin Hill HT,1,-73.644314,42.479086,114 Woodward Rd,Larkin Hill Farm,Nassau,NY,12123,http://www.larkinhill.com
Larkin Hill  ,Larkin Hill HT,1,-73.644314,42.479086,114 Woodward Rd,Larkin Hill Farm,Nassau,NY,12123,http://www.larkinhill.com
Larkin Hill    ,Larkin Hill HT,1,-73.644314,42.479086,114 Woodward Rd,Larkin Hill Farm,Nassau,NY,12123,http://www.larkinhill.com
Longleaf Pine  ,Long Leaf Pine Horse Trials - CHP,2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
Longleaf Pine  ,Long Leaf Pine Horse Trials - CHP,2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
Loudoun Hunt Pony Club Spring  ,Loudoun Hunt Pony Club Spring Horse Trial (April 2,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,https://loudounhunt.ponyclub.org/pages/334.aspx
Loudoun Hunt Pony Club Spring  ,Loudoun Hunt Pony Club Spring Horse Trial (April 2,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,https://loudounhunt.ponyclub.org/pages/334.aspx
Loudoun Hunt Pony Club Summer  ,Loudoun Hunt Pony Club Summer H.T.,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,https://loudounhunt.ponyclub.org/pages/542.aspx
Loudoun Hunt Pony Club Summer   ,Loudoun Hunt Pony Club Summer H.T.,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,https://loudounhunt.ponyclub.org/pages/542.aspx
 Horse Trials at Majestic Oaks,Majestic Oaks Horse Trials,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://www.MajesticOaksOcala.com
at Majestic Oaks ,Majestic Oaks June Schooling Show,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
 Horse Trials at Majestic Oaks ,Majestic Oaks June Schooling Show,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
 Horse Trials at Majestic Oaks ,Majestic Oaks Schooling Horse Trials,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
 Horse Trials at Majestic Oaks ,Majestic Oaks Schooling Show,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
Majestic Oaks Ocala    ,Majestic Oaks Schooling Show,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
 Horse Trials at Majestic Oaks ,Majestic Oaks Schooling Show,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://majesticoaksocala.com
Marlborough H.T,Marlborough Horse Trials,2,-76.77887,38.779716,Rosaryville State Park,Rosaryville State Park,Upper Marlboro,MD,20772,http://www.marlboroughhorsetrials.org
Marlborough H.T ,Marlborough Starter H.T.,2,-76.77887,38.779716,Rosaryville State Park,Rosaryville State Park,Upper Marlboro,MD,20772,http://www.marlboroughhorsetrials.org
The Maryland   at Loch Moy Farm,Maryland H.T. at Loch Moy Farm II(Jul 2020),2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
The Maryland at Loch Moy Farm,Maryland H.T. at Loch Moy Farm II(Jul 2020),2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
The Maryland at Loch Moy Farm II ,Maryland H.T. at Loch Moy Farm II(Jul 2020),2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com/
"MCTA  , Inc","MCTA H.T., Inc(May 2019)",2,-76.695723,39.496716,1401 Shawan Rd.,Shawan Downs,Cockeysville,MD,21030,http://www.mdcta.com/
The Maryland   at Loch Moy Farm II,MDHT at Loch Moy Farm Classic BN3 Day Event & H.T.,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com/
MeadowCreek Park,Meadow Creek Park - The Spring Social Event,5,-96.640597,31.26988,1332 Highway 14 South,Meadowcreek Park,Kosse,TX,76653,http://www.MCPTexas.com
MeadowCreek Park - The Spring Social Event,Meadowcreek Park HT-The Fall Social Event,5,-96.640597,31.26988,1332 Highway 14 South,Meadowcreek Park,Kosse,TX,76653,http://www.MCPTexas.com
MeadowCreek Park H.T - The Fall Social Event,Meadowcreek Park HT-The Fall Social Event,5,-96.640597,31.26988,1332 Highway 14 South,Meadowcreek Park,Kosse,TX,76653,http://www.MCPTexas.com
MeadowCreek Park H.T - The Fall Social Event ,Meadowcreek Park HT-The Fall Social Event,5,-96.640597,31.26988,1332 Highway 14 South,Meadowcreek Park,Kosse,TX,76653,http://www.MCPTexas.com
Millbrook  ,Millbrook H.T.(Aug 2019),1,-73.61338,41.861046,1031 Bangall-Amenia Rd,Riga Meadow at Coole Park,Millbrook,NY,12545,http://www.millbrookhorsetrials.com/
Millbrook   ,Millbrook H.T.(Aug 2019),1,-73.61338,41.861046,1031 Bangall-Amenia Rd,Riga Meadow at Coole Park,Millbrook,NY,12545,http://www.millbrookhorsetrials.com/
Morven Park Fall International ,Morven Park Fall International H.T. & CCIS,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,http://www.morvenpark.org
Morven Park Fall International   & CCIS,Morven Park Fall International H.T. & CCIS-2/3/4*,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,http://www.morvenpark.org
Morven Park Spring  ,Morven Park Spring Horse Trials,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,http://www.morvenpark.org
Morven Park Spring  ,Morven Park Spring Horse Trials,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,http://www.morvenpark.org
43rd Annual Whidbey Island  ,Needs Key Lookup,7,-122.630882,48.316544,Whidbey Island Equestrian Park,Whidbey Island Pony Club Equestrian Facility,Coupeville,WA,98239,http://www.whidbeyhorsetrials.org
Area VII Young Rider Benefit  ,Needs Key Lookup,7,-123.083809,46.758701,828 Lincoln Creek Rd,Lincoln Creek,Chehalis,WA,98531,https://www.areavii.org/benefit-horse-trials
Area VII Young Rider Benefit  ,Needs Key Lookup,7,-123.083809,46.758701,828 Lincoln Creek Rd,Lincoln Creek,Chehalis,WA,98531,https://www.areavii.org/benefit-horse-trials
Arrowhead  ,Needs Key Lookup,7,-108.58403,45.85384,3651 Alkali Creek Rd.,Warfield Park,Billings,MT,59105,http://www.warfieldpark.org
Arrowhead  ,Needs Key Lookup,7,-108.58403,45.85384,3651 Alkali Creek Rd.,Warfield Park,Billings,MT,59105,http://www.warfieldpark.org
Aspen Farms  ,Needs Key Lookup,7,-122.607213,46.896835,13042 Morris Rd,Aspen Farms,Yelm,WA,98597,http://www.aspenfarmseventing.com/
Aspen Farms  ,Needs Key Lookup,7,-122.607213,46.896835,13042 Morris Rd,Aspen Farms,Yelm,WA,98597,http://www.aspenfarmseventing.com/
Aspen Farms   ,Needs Key Lookup,7,-122.607213,46.896835,13042 Morris Rd,Aspen Farms,Yelm,WA,98597,http://www.aspenfarmseventing.com/
Aspen Farms   ,Needs Key Lookup,7,-122.607213,46.896835,13042 Morris Rd,Aspen Farms,Yelm,WA,98597,http://www.aspenfarmseventing.com/
Bucks County Horse Park  ,Needs Key Lookup,2,-75.17031,40.516807,8934 Easton Rd.,Bucks County Horse Park,Revere,PA,18953,http://www.buckscountyhorsepark.org/
Bucks County Horse Park  ,Needs Key Lookup,2,-75.17031,40.516807,8934 Easton Rd.,Bucks County Horse Park,Revere,PA,18953,http://www.buckscountyhorsepark.org
Bucks County Horse Park  ,Needs Key Lookup,2,-75.17031,40.516807,8934 Easton Rd.,Bucks County Horse Park,Revere,PA,18953,http://www.buckscountyhorsepark.org/
Bucks County Horse Park  ,Needs Key Lookup,2,-75.17031,40.516807,8934 Easton Rd.,Bucks County Horse Park,Revere,PA,18953,http://www.buckscountyhorsepark.org
Caber Farm  ,Needs Key Lookup,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570,http://www.caberfarm.com/
Caber Farm  ,Needs Key Lookup,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570,http://www.caberfarm.com/
CDCTA Fall   ,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,https://cdcta.com/
CDCTA Fall   ,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,https://cdcta.com/
CDCTA Spring  ,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,http://www.cdcta.com/
CDCTA Spring  ,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,http://www.cdcta.com/
Cedar Ridge  ,Needs Key Lookup,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103,http://
Central FEH Championships at Haras Hacienda,Needs Key Lookup,5,-95.503062,32.472261,14078 TX-110,Texas Rose Horse Park,Tyler,TX,75704,www.harashacienda.com
Champagne Run at the Park  ,Needs Key Lookup,8,-84.404932,37.93902,5911 Old Richmond Road,Champagne Run Farm,Lexington,KY,40515,http://www.champagnerun.com
Champagne Run at the Park  ,Needs Key Lookup,8,-84.404932,37.93902,5911 Old Richmond Road,Champagne Run Farm,Lexington,KY,40515,http://www.champagnerun.com
Chardon Valley  ,Needs Key Lookup,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045,"http://www.eventingmichigan.org, , https://www.facebook.com/ChardonValleyHorseTrials/"
Chardon Valley  ,Needs Key Lookup,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045,"http://www.eventingmichigan.org, , https://www.facebook.com/ChardonValleyHorseTrials/"
Cobblestone Farms   I,Needs Key Lookup,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130,http://www.cobblestonefarmsllc.com
Cobblestone Farms  I ,Needs Key Lookup,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130,http://www.cobblestonefarmsllc.com
Cobblestone Farms II,Needs Key Lookup,8,-83.844574,42.365833,5601 Zeeb Road,Cobblestone Farm,Dexter,MI,48130,http://www.cobblestonefarmsllc.com
Coconino,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Coconino Summer I    ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Coconino Summer I    ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Copper Meadows ,Needs Key Lookup,6,-116.904612,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065,http://www.copper-meadows.com/
Copper Meadows  ,Needs Key Lookup,6,-116.904612,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065,http://www.copper-meadows.com/
Copper Meadows   ,Needs Key Lookup,6,-116.904612,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065,http://www.copper-meadows.com
"Copper Meadows Eventing, LLC   ",Needs Key Lookup,6,-116.904612,33.041472,633 Montecito Way,Copper Meadows Horse Park,Ramona,CA,92065,http://www.copper-meadows.com
Equestrians' Institute  ,Needs Key Lookup,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922,http://einw.org
Equestrians' Institute  ,Needs Key Lookup,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922,http://einw.org
Equestrians' Institute   ,Needs Key Lookup,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922,http://einw.org
Equestrians' Institute   ,Needs Key Lookup,7,-120.966752,47.194533,1202 Douglas Munro Blvd,Washington State Horse Park,Cle Elum,WA,98922,http://einw.org
Event at Rebecca Farm,Needs Key Lookup,7,-114.376572,48.229515,1010 West Springcreek Rd,Rebecca Farm,Kalispell,MT,59901,http://www.rebeccafarm.org/
Event at Rebecca Farm,Needs Key Lookup,7,-114.376572,48.229515,1010 West Springcreek Rd,Rebecca Farm,Kalispell,MT,59901,http://www.rebeccafarm.org/
FEH & YEH Last Chance Qualifier & West Coast Championship,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
FEH Championships at Loch Moy Farm,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
FEH Championships at Loch Moy Farm,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
FEH/YEH Qualifier at Loch Moy Farm,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
FEH/YEH Qualifier at Loch Moy Farm,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
Genesee Valley Hunt,Needs Key Lookup,1,-77.8161,42.84355,Roots Tavern Rd and Nations Rd,GVHC - Nations Farm ,Geneseo,NY,14454,http://www.geneseevalleyhunt.org/
Genesee Valley Hunt   ,Needs Key Lookup,1,-77.8161,42.84355,Roots Tavern Rd and Nations Rd,GVHC - Nations Farm ,Geneseo,NY,14454,http://www.geneseevalleyhunt.org/
Genesee Valley Riding,Needs Key Lookup,1,-77.787109,42.842808,4222 Roots Tavern Road,Hideaway Farm,Geneseo,NY,14454,http://www.gvrdc.org/
Genesee Valley Riding,Needs Key Lookup,1,-77.787109,42.842808,4222 Roots Tavern Road,Hideaway Farm,Geneseo,NY,14454,http://www.gvrdc.org/
Genesee Valley Riding ,Needs Key Lookup,1,-77.787109,42.842808,4222 Roots Tavern Road,Hideaway Farm,Geneseo,NY,14454,http://www.gvrdc.org/
Genesee Valley Riding  ,Needs Key Lookup,1,-77.787109,42.842808,4222 Roots Tavern Road,Hideaway Farm,Geneseo,NY,14454,http://www.gvrdc.org/
Golden Spike  ,Needs Key Lookup,9,-112.008549,41.275977,1000 N 1200 W,Golden Spike Event Center,Ogden,UT,84404,https://www.wasatchponyclub.com/events-1/golden-spike-horse-trials-2020
Golden Spike   ,Needs Key Lookup,9,-112.008549,41.275977,1000 N 1200 W,Golden Spike Event Center,Ogden,UT,84404,https://www.wasatchponyclub.com/events-1/golden-spike-horse-trials-2020
Great Meadow International ,Needs Key Lookup,2,-77.809738,38.828873,5089 Old Tavern Road,Great Meadow Horse Park,The Plains,VA,20198,http://www.greatmeadowinternational.com
Great Meadow International  ,Needs Key Lookup,2,-77.809738,38.828873,5089 Old Tavern Road,Great Meadow Horse Park,The Plains,VA,20198,http://www.greatmeadowinternational.com
Hagyard Midsouth Three-day Event,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.kyevents.net
Hagyard Midsouth Three-day Event & Team Challenge  ,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.kyevents.net
Heritage Park   ,Needs Key Lookup,4,-94.734299,38.823833,"16801 Pflumm Rd, Olathe",Heritage Park Horse Park,Olathe,KS,66062,https://www.midamericaeventing.com/heritage-park-usea-ht
Heritage Park   ,Needs Key Lookup,4,-94.734299,38.823833,"16801 Pflumm Rd, Olathe",Heritage Park Horse Park,Olathe,KS,66062,https://www.midamericaeventing.com/heritage-park-usea-ht
Hitching Post Farm  ,Needs Key Lookup,1,-72.563259,43.810049,2096 Back River Rd.,Hitching Post Farm,S. Royalton,VT,05068,http://www.hitchingpostfarm.com/
Holland Eventing at Holly Berry Farm Young Event Horse,Needs Key Lookup,3,-74.814918,39.896675,21 Branin Rd.,Flora Lea Farm,Medford,NJ,08055,http://www.hollandeventing.com
Honey Run  ,Needs Key Lookup,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103,http://www.eventingmichigan.org
Honey Run  ,Needs Key Lookup,8,-83.859131,42.263641,1478 Honey Run Dr,,Ann Arbor,MI,48103,http://www.eventingmichigan.org
Hoosier    ,Needs Key Lookup,8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124,http://www.pennyoaksstables.com
Huntington Farm  ,Needs Key Lookup,1,-72.354309,43.834476,130 Justin Morrill Hwy,Huntington Farm,South Strafford,VT,05070,http://www.area1usea.org
IEA,Needs Key Lookup,8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124,http://www.indyeventers.org/
"IEA  , Classic Training & Novice 3-Day Event",Needs Key Lookup,8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124,http://www.indyeventers.org/
Inavale Farm HT ,Needs Key Lookup,7,-123.381601,44.501595,31786 Horse Farm Lane,Inavale Farm,Philomath,OR,97370,http://www.inavalefarm.com
Inavale Farm HT ,Needs Key Lookup,7,-123.381601,44.501595,31786 Horse Farm Lane,Inavale Farm,Philomath,OR,97370,http://www.inavalefarm.com
Jump Start  ,Needs Key Lookup,8,-84.602646,38.045734,4201 Versailles Rd,KHP - Keeneland Park,Lexington,KY,40510,https://keeneland.ponyclub.org
Jump Start   ,Needs Key Lookup,8,-84.602646,38.045734,4201 Versailles Rd,KHP - Keeneland Park,Lexington,KY,40510,https://keeneland.ponyclub.org
Land Rover Kentucky Three-Day Event ,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,https://kentuckythreedayevent.com/
Land Rover Kentucky Three-Day Event ,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,https://kentuckythreedayevent.com/
Las Cruces  ,Needs Key Lookup,10,-106.698944,32.452377,65 County Rd D-66,Isaacks Ranch,Las Cruces,NM,88012,http://www.lchanm.us
May-Daze at the Park  ,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.champagnerun.com
May-Daze at the Park  ,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.champagnerun.com
MCTA   at Shawan Downs,Needs Key Lookup,2,-76.695723,39.496716,1401 Shawan Rd.,Shawan Downs,Cockeysville,MD,21030,http://www.mdcta.com/
Metamora Hunt II Pony Club  ,Needs Key Lookup,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045,http://www.huntersrunfarm.com/
Metamora Hunt II Pony Club  ,Needs Key Lookup,8,-85.982407,42.132523,79561 Stapleton Rd,Chardon Valley Farm,Decatur,MI,49045,http://www.huntersrunfarm.com/
Miami Valley at Twin Towers,Needs Key Lookup,8,-80.908832,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://
Middle Tennessee Pony Club  ,Needs Key Lookup,3,-86.890627,36.055367,2500 Old Hickory Blvd,Percy Warner Park Eq Center,Nashville,TN,37221,https://middletennessee.ponyclub.org
Middle Tennessee Pony Club  ,Needs Key Lookup,3,-86.890627,36.055367,2500 Old Hickory Blvd,Percy Warner Park Eq Center,Nashville,TN,37221,https://middletennessee.ponyclub.org
Moqui Meadows   ,Needs Key Lookup,9,-105.073921,40.39275,8445 E County Rd,,Loveland,CO,80534,www.useventing.com
Mystic Valley Hunt Club.,Needs Key Lookup,1,-72.040755,41.404597,645 Long Cove Rd,Mystic Valley Hunt Club,Gales Ferry,CA,06335,http://www.info@mvhchorse.com/
Old Tavern   ,Needs Key Lookup,2,-77.736947,38.990605,36800 Glenwood Park Lane,Glenwood Park,Middleburg,VA,20117,http://www.mocpony.club
Powder Basin  ,Needs Key Lookup,9,-105.444402,44.279338,Camplex Equestrian Park,Camplex Equestrian Park,Gillette,WY,82718,http://www.powderbasinequestrian.com/
Powder Basin   ,Needs Key Lookup,9,-105.444402,44.279338,Camplex Equestrian Park,Camplex Equestrian Park,Gillette,WY,82718,http://www.powderbasinequestrian.com/
Queeny Park  ,Needs Key Lookup,4,-90.495112,38.60505,555 Weidman Rd.,Edgar M. Queeny County Park,Ballwin,MO,63011,http://www.qpee.org
Queeny Park  ,Needs Key Lookup,4,-90.495112,38.60505,555 Weidman Rd.,Edgar M. Queeny County Park,Ballwin,MO,63011,http://www.qpee.org
Riga Meadow at Coole Park Combined Test,Needs Key Lookup,1,-73.425545,42.014503,339 Undermountain Rd.,Riga Meadow Equestrian Center,Salisbury,CT,06068,http://www.area1usea.org/
River Glen Fall  ,Needs Key Lookup,3,-83.622204,36.137849,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Fall    ,Needs Key Lookup,3,-83.622204,36.137849,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen June  ,Needs Key Lookup,3,-83.622204,36.137849,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen June  ,Needs Key Lookup,3,-83.622204,36.137849,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Spring  ,Needs Key Lookup,3,-83.622204,36.137849,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Spring  ,Needs Key Lookup,3,-83.622204,36.137849,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Summer  ,Needs Key Lookup,3,-83.622204,36.137849,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
River Glen Summer   ,Needs Key Lookup,3,-83.622204,36.137849,1979 London Rd.,River Glen Equestrian,New Market,TN,37820,http://www.river-glen.com/
Round Top  ,Needs Key Lookup,9,-104.861244,39.437568,1393 Mesa Ridge Ln,,Castle Rock,CO,80108,www.useventing.com
Round Top  ,Needs Key Lookup,9,-104.861244,39.437568,1393 Mesa Ridge Ln,,Castle Rock,CO,80108,www.useventing.com
Seneca Valley Pony Club  ,Needs Key Lookup,2,-77.360199,39.091164,14401B Partnership Rd,Seneca - Bittersweet Field,Poolesville,MD,20837,http://www.senecavalleyponyclub.org
Seneca Valley Pony Club   ,Needs Key Lookup,2,-77.360199,39.091164,14401B Partnership Rd,Seneca - Bittersweet Field,Poolesville,MD,20837,http://www.senecavalleyponyclub.org
Seneca Valley Pony Club Spring  ,Needs Key Lookup,2,-77.360199,39.091164,14401B Partnership Rd,Seneca - Bittersweet Field,Poolesville,MD,20837,http://www.senecavalleyponyclub.org/
Seneca Valley Pony Club Spring   ,Needs Key Lookup,2,-77.360199,39.091164,14401B Partnership Rd,Seneca - Bittersweet Field,Poolesville,MD,20837,http://www.senecavalleyponyclub.org/
Shepherd Ranch,Needs Key Lookup,6,-120.067222,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460,http://www.shepherdrancheventing.com
Shepherd Ranch,Needs Key Lookup,6,-120.067222,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460,http://www.shepherdrancheventing.com
Shepherd Ranch,Needs Key Lookup,6,-120.067222,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460,http://www.shepherdrancheventing.com
